Time,subjectID,TrialID,FittsLaw-Id,ButtonName,Target-X,Target-Y,Input-Method,GazeCoordinates-X,GazeCoordinates-Y,Previous-Target-X,Pervious-Target-Y,Cursor
201.7837,11,1,2.5,Panel-7-Target-3,0.460022,1.250519,Eye-Gaze,0.4316167,1.248433,-0.4428406,1.828094,No
209.1096,11,1,2.5,Panel-7-Target-4,-0.213562,2.143341,Eye-Gaze,-0.2107137,2.142698,0.460022,1.250519,No
213.9107,11,1,2.5,Panel-7-Target-5,0.1513977,1.045776,Eye-Gaze,0.1091452,1.044761,-0.213562,2.143341,No
221.7151,11,1,2.5,Panel-7-Target-6,0.1462402,2.208221,Eye-Gaze,0.09027594,2.235831,0.1513977,1.045776,No
225.1666,11,1,2.5,Panel-7-Target-7,-0.2087097,1.114105,Eye-Gaze,-0.2386789,1.148756,0.1462402,2.208221,No
228.616,11,1,2.5,Panel-7-Target-8,0.4575806,2.003265,Eye-Gaze,0.3963553,2.008758,-0.2087097,1.114105,No
232.2193,11,1,2.5,Panel-7-Target-9,-0.4428406,1.423859,Eye-Gaze,-0.5019055,1.459369,0.4575806,2.003265,No
242.8957,11,1,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.5559312,1.685812,-0.4428406,1.423859,No
243.1797,11,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5283183,1.678637,0.582489,1.626312,No
244.6582,11,1,3.1,Panel-9-Target-2,-0.3783264,1.82901,Eye-Gaze,-0.3937631,1.831658,0.5222168,1.648773,No
250.9584,11,1,3.1,Panel-9-Target-3,0.4161072,1.294525,Eye-Gaze,0.3995076,1.302043,-0.3783264,1.82901,No
261.9187,11,1,3.1,Panel-9-Target-4,-0.1756897,2.111481,Eye-Gaze,-0.1867379,2.096353,0.4161072,1.294525,No
272.7076,11,1,3.1,Panel-9-Target-5,0.1359558,1.112274,Eye-Gaze,0.09857313,1.100476,-0.1756897,2.111481,No
288.769,11,1,3.1,Panel-9-Target-6,0.1377563,2.173828,Eye-Gaze,0.1251985,2.162364,0.1359558,1.112274,No
290.2589,11,1,3.1,Panel-9-Target-7,-0.1720581,1.168884,Eye-Gaze,-0.1779419,1.155571,0.1377563,2.173828,No
306.3674,11,1,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.4245015,1.953765,-0.1720581,1.168884,No
308.7614,11,1,3.1,Panel-9-Target-9,-0.3777161,1.466034,Eye-Gaze,-0.4143037,1.439599,0.4212341,1.991791,No
311.7691,11,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5364757,1.623642,-0.3777161,1.466034,No
314.6281,11,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6591325,1.624017,0.5222168,1.648773,No
319.8636,11,1,3.8,Panel-2-Target-2,-0.4997864,1.86911,Eye-Gaze,-0.4983789,1.85751,0.6600037,1.646729,No
322.7134,11,1,3.8,Panel-2-Target-3,0.5172729,1.229431,Eye-Gaze,0.5075024,1.210526,-0.4997864,1.86911,No
353.4885,11,1,3.8,Panel-2-Target-4,-0.2371826,2.213043,Eye-Gaze,-0.232555,2.184432,0.5172729,1.229431,No
382.8602,11,1,3.8,Panel-2-Target-5,0.1668396,1.009308,Eye-Gaze,0.1670302,0.97023,-0.2371826,2.213043,No
403.4321,11,1,3.8,Panel-2-Target-6,0.1616821,2.28183,Eye-Gaze,0.179474,2.260752,0.1668396,1.009308,No
407.8733,11,1,3.8,Panel-2-Target-7,-0.2390137,1.084961,Eye-Gaze,-0.2470887,1.056809,0.1616821,2.28183,No
424.8623,11,1,3.8,Panel-2-Target-8,0.5248413,2.061707,Eye-Gaze,0.5261681,2.039293,-0.2390137,1.084961,No
425.711,11,1,3.8,Panel-2-Target-9,-0.5009766,1.428894,Eye-Gaze,-0.5037559,1.387602,0.5248413,2.061707,No
430.3656,11,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6731734,1.65675,-0.5009766,1.428894,No
434.5833,11,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.3235025,1.666543,0.6600037,1.646729,No
438.3152,11,1,1.4,Panel-8-Target-2,-0.2387085,1.770538,Eye-Gaze,-0.1568156,1.806909,0.3586731,1.633179,No
459.4615,11,1,1.4,Panel-8-Target-3,0.2810364,1.403687,Eye-Gaze,0.1756494,1.463585,-0.2387085,1.770538,No
461.623,11,1,1.4,Panel-8-Target-4,-0.1048279,1.970001,Eye-Gaze,0.05311011,1.96717,0.2810364,1.403687,No
469.2208,11,1,1.4,Panel-8-Target-5,0.09292603,1.270691,Eye-Gaze,0.09959362,1.281105,-0.1048279,1.970001,No
474.7672,11,1,1.4,Panel-8-Target-6,0.1011047,2.025024,Eye-Gaze,0.04660997,1.95278,0.09292603,1.270691,No
483.2223,11,1,1.4,Panel-8-Target-7,-0.1011963,1.305084,Eye-Gaze,-0.07039095,1.257806,0.1011047,2.025024,No
483.8221,11,1,1.4,Panel-8-Target-8,0.285553,1.901215,Eye-Gaze,-0.08028752,1.264173,-0.1011963,1.305084,No
486.4547,11,1,1.4,Panel-8-Target-9,-0.2272034,1.504578,Eye-Gaze,-0.04862089,1.555668,0.285553,1.901215,No
497.2897,11,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.2357446,1.66001,-0.2272034,1.504578,No
501.0629,11,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.3418653,1.591719,0.3586731,1.633179,No
504.1809,11,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.4866584,1.612629,0.3756104,1.577484,No
29.69899,11,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5012774,1.671904,0,0,No
41.3003,11,2,2.6,Panel-1-Target-2,-0.3537903,1.814087,Eye-Gaze,-0.3190903,1.806514,0.5403748,1.646729,No
45.04153,11,2,2.6,Panel-1-Target-3,0.4385071,1.3349,Eye-Gaze,0.3984379,1.352687,-0.3537903,1.814087,No
49.69404,11,2,2.6,Panel-1-Target-4,-0.1441956,2.068604,Eye-Gaze,-0.1601846,2.063834,0.4385071,1.3349,No
53.24306,11,2,2.6,Panel-1-Target-5,0.1668396,1.165222,Eye-Gaze,0.1313005,1.158332,-0.1441956,2.068604,No
62.99634,11,2,2.6,Panel-1-Target-6,0.1616821,2.123627,Eye-Gaze,0.1461637,2.119081,0.1668396,1.165222,No
65.24973,11,2,2.6,Panel-1-Target-7,-0.146637,1.217957,Eye-Gaze,-0.1713663,1.20057,0.1616821,2.123627,No
70.26273,11,2,2.6,Panel-1-Target-8,0.4370117,1.960846,Eye-Gaze,0.4007878,1.955876,-0.146637,1.217957,No
74.84513,11,2,2.6,Panel-1-Target-9,-0.3453064,1.481628,Eye-Gaze,-0.336501,1.454872,0.4370117,1.960846,No
82.82357,11,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5206813,1.656664,-0.3453064,1.481628,No
95.5938,11,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5278232,1.603031,0.5403748,1.646729,No
99.65948,11,2,3.1,Panel-9-Target-2,-0.3783264,1.82901,Eye-Gaze,-0.4039494,1.834685,0.5222168,1.648773,No
104.2456,11,2,3.1,Panel-9-Target-3,0.4161072,1.294525,Eye-Gaze,0.3844851,1.285525,-0.3783264,1.82901,No
106.4936,11,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Eye-Gaze,-0.1957747,2.119263,0.4161072,1.294525,No
109.4944,11,2,3.1,Panel-9-Target-5,0.1359558,1.112274,Eye-Gaze,0.1440641,1.092833,-0.1756897,2.111481,No
112.527,11,2,3.1,Panel-9-Target-6,0.1377563,2.173828,Eye-Gaze,0.1388407,2.168321,0.1359558,1.112274,No
113.8452,11,2,3.1,Panel-9-Target-7,-0.1720581,1.168884,Eye-Gaze,-0.1912367,1.155326,0.1377563,2.173828,No
114.4475,11,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.4009836,1.976097,-0.1720581,1.168884,No
115.193,11,2,3.1,Panel-9-Target-9,-0.3777161,1.466034,Eye-Gaze,-0.3549492,1.464597,0.4212341,1.991791,No
118.4983,11,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.4825718,1.656588,-0.3777161,1.466034,No
130.5307,11,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6499419,1.642984,0.5222168,1.648773,No
132.7464,11,2,3.8,Panel-2-Target-2,-0.4997864,1.86911,Eye-Gaze,-0.4874144,1.851515,0.6600037,1.646729,No
150.0274,11,2,3.8,Panel-2-Target-3,0.5172729,1.229431,Eye-Gaze,0.4934548,1.215873,-0.4997864,1.86911,No
156.1618,11,2,3.8,Panel-2-Target-4,-0.2371826,2.213043,Eye-Gaze,-0.2215517,2.188403,0.5172729,1.229431,No
158.8635,11,2,3.8,Panel-2-Target-5,0.1668396,1.009308,Eye-Gaze,0.1704434,0.9917173,-0.2371826,2.213043,No
164.2512,11,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Eye-Gaze,0.1601201,2.26703,0.1668396,1.009308,No
165.6075,11,2,3.8,Panel-2-Target-7,-0.2390137,1.084961,Eye-Gaze,-0.2437849,1.04498,0.1616821,2.28183,No
167.7102,11,2,3.8,Panel-2-Target-8,0.5248413,2.061707,Eye-Gaze,0.5101564,2.050425,-0.2390137,1.084961,No
171.0113,11,2,3.8,Panel-2-Target-9,-0.5009766,1.428894,Eye-Gaze,-0.4711524,1.413886,0.5248413,2.061707,No
172.6599,11,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.649736,1.630902,-0.5009766,1.428894,No
172.7106,11,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.649736,1.630902,0.6600037,1.646729,No
175.1926,11,2,1.2,Panel-5-Target-2,-0.2362671,1.719391,Eye-Gaze,-0.1214947,1.887769,0.3756104,1.577484,No
176.5574,11,2,1.2,Panel-5-Target-3,0.3034363,1.3349,Eye-Gaze,0.1641664,1.491762,-0.2362671,1.719391,No
177.6073,11,2,1.2,Panel-5-Target-4,-0.08847046,1.918884,Eye-Gaze,-0.1618942,2.011763,0.3034363,1.3349,No
179.0083,11,2,1.2,Panel-5-Target-5,0.1159668,1.213837,Eye-Gaze,-0.005253203,1.324319,-0.08847046,1.918884,No
180.3436,11,2,1.2,Panel-5-Target-6,0.1213989,1.974823,Eye-Gaze,0.03002015,2.043923,0.1159668,1.213837,No
183.1627,11,2,1.2,Panel-5-Target-7,-0.08242798,1.264496,Eye-Gaze,-0.1441394,1.442063,0.1213989,1.974823,No
185.128,11,2,1.2,Panel-5-Target-8,0.3140259,1.831757,Eye-Gaze,0.1487526,1.847844,-0.08242798,1.264496,No
188.5593,11,2,1.2,Panel-5-Target-9,-0.2323303,1.448608,Eye-Gaze,-0.0754514,1.546417,0.3140259,1.831757,No
191.5668,11,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.252589,1.702237,-0.2323303,1.448608,No
191.7674,11,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.5007787,1.675612,0.3756104,1.577484,No
195.2975,11,2,2.5,Panel-7-Target-2,-0.4428406,1.828094,Eye-Gaze,-0.4030624,1.835427,0.582489,1.626312,No
195.6951,11,2,2.5,Panel-7-Target-3,0.460022,1.250519,Eye-Gaze,-0.4291997,1.83835,-0.4428406,1.828094,No
197.1165,11,2,2.5,Panel-7-Target-4,-0.213562,2.143341,Eye-Gaze,-0.2479634,2.160601,0.460022,1.250519,No
204.2991,11,2,2.5,Panel-7-Target-5,0.1513977,1.045776,Eye-Gaze,0.1201019,1.121237,-0.213562,2.143341,No
210.7615,11,2,2.5,Panel-7-Target-6,0.1462402,2.208221,Eye-Gaze,0.1939543,2.194461,0.1513977,1.045776,No
212.7046,11,2,2.5,Panel-7-Target-7,-0.2087097,1.114105,Eye-Gaze,0.1295763,2.198335,0.1462402,2.208221,No
213.4754,11,2,2.5,Panel-7-Target-8,0.4575806,2.003265,Eye-Gaze,0.3984164,2.018177,-0.2087097,1.114105,No
218.5636,11,2,2.5,Panel-7-Target-9,-0.4428406,1.423859,Eye-Gaze,-0.4351266,1.485252,0.4575806,2.003265,No
220.8122,11,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.5179385,1.681199,-0.4428406,1.423859,No
220.8604,11,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.518773,1.670764,0.582489,1.626312,No
223.1948,11,2,1.4,Panel-8-Target-2,-0.2387085,1.770538,Eye-Gaze,-0.3449311,1.876079,0.3586731,1.633179,No
224.3109,11,2,1.4,Panel-8-Target-3,0.2810364,1.403687,Eye-Gaze,-0.301326,1.845737,-0.2387085,1.770538,No
225.1613,11,2,1.4,Panel-8-Target-4,-0.1048279,1.970001,Eye-Gaze,-0.1343014,1.982626,0.2810364,1.403687,No
227.3946,11,2,1.4,Panel-8-Target-5,0.09292603,1.270691,Eye-Gaze,0.05147686,1.41251,-0.1048279,1.970001,No
227.7113,11,2,1.4,Panel-8-Target-6,0.1011047,2.025024,Eye-Gaze,0.02123366,1.437117,0.09292603,1.270691,No
231.7541,11,2,1.4,Panel-8-Target-7,-0.1011963,1.305084,Eye-Gaze,-0.1737795,1.455662,0.1011047,2.025024,No
234.5952,11,2,1.4,Panel-8-Target-8,0.285553,1.901215,Eye-Gaze,0.1688346,1.952244,-0.1011963,1.305084,No
239.0952,11,2,1.4,Panel-8-Target-9,-0.2272034,1.504578,Eye-Gaze,-0.2915511,1.572559,0.285553,1.901215,No
242.0922,11,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.2238141,1.729288,-0.2272034,1.504578,No
254.5432,11,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.3269102,1.690981,0.3586731,1.633179,No
255.6083,11,2,1.8,Panel-3-Target-2,-0.2926025,1.798035,Eye-Gaze,-0.3674613,1.822611,0.4237671,1.651306,No
262.8276,11,2,1.8,Panel-3-Target-3,0.3410034,1.37616,Eye-Gaze,0.2882622,1.373533,-0.2926025,1.798035,No
273.1985,11,2,1.8,Panel-3-Target-4,-0.1308899,2.018158,Eye-Gaze,-0.1315349,2.020124,0.3410034,1.37616,No
274.4923,11,2,1.8,Panel-3-Target-5,0.1241455,1.234009,Eye-Gaze,0.06491468,1.225813,-0.1308899,2.018158,No
277.7898,11,2,1.8,Panel-3-Target-6,0.1138306,2.07547,Eye-Gaze,0.05504601,2.086334,0.1241455,1.234009,No
289.7043,11,2,1.8,Panel-3-Target-7,-0.1411743,1.291321,Eye-Gaze,-0.2101128,1.34487,0.1138306,2.07547,No
295.0408,11,2,1.8,Panel-3-Target-8,0.3440247,1.926453,Eye-Gaze,0.2692813,2.020314,-0.1411743,1.291321,No
305.4559,11,2,1.8,Panel-3-Target-9,-0.2974548,1.511444,Eye-Gaze,-0.3129821,1.52241,0.3440247,1.926453,No
307.2394,11,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.2839805,1.696076,-0.2974548,1.511444,No
327.2284,11,2,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.6090665,1.601443,0.4237671,1.651306,No
341.1472,11,2,3.2,Panel-6-Target-2,-0.4316406,1.859253,Eye-Gaze,-0.401702,1.857086,0.602478,1.650604,No
360.6248,11,2,3.2,Panel-6-Target-3,0.4736328,1.270477,Eye-Gaze,0.4510065,1.257792,-0.4316406,1.859253,No
371.5867,11,2,3.2,Panel-6-Target-4,-0.1978149,2.165802,Eye-Gaze,-0.191466,2.154761,0.4736328,1.270477,No
389.9196,11,2,3.2,Panel-6-Target-5,0.1601868,1.072357,Eye-Gaze,0.1388162,1.086352,-0.1978149,2.165802,No
391.5346,11,2,3.2,Panel-6-Target-6,0.1616821,2.237335,Eye-Gaze,0.1559022,2.254726,0.1601868,1.072357,No
399.4842,11,2,3.2,Panel-6-Target-7,-0.1954041,1.140472,Eye-Gaze,-0.2252356,1.137585,0.1616821,2.237335,No
401.3112,11,2,3.2,Panel-6-Target-8,0.4815063,2.037872,Eye-Gaze,0.4941002,2.037554,-0.1954041,1.140472,No
401.8894,11,2,3.2,Panel-6-Target-9,-0.4361572,1.455048,Eye-Gaze,0.4760913,2.031091,0.4815063,2.037872,No
406.2446,11,2,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.5859185,1.629033,-0.4361572,1.455048,No
15.04741,11,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.5185593,1.625784,0,0,Yes
35.14495,11,1,2.6,Panel-1-Target-2,-0.3537903,1.814087,Head-Gaze,-0.2878598,1.79788,0.5403748,1.646729,Yes
37.3998,11,1,2.6,Panel-1-Target-3,0.4385071,1.3349,Head-Gaze,0.4284673,1.378575,-0.3537903,1.814087,Yes
41.66543,11,1,2.6,Panel-1-Target-4,-0.1441956,2.068604,Head-Gaze,-0.0780462,2.066332,0.4385071,1.3349,Yes
53.09938,11,1,2.6,Panel-1-Target-5,0.1668396,1.165222,Head-Gaze,0.153588,1.170013,-0.1441956,2.068604,Yes
55.85014,11,1,2.6,Panel-1-Target-6,0.1616821,2.123627,Head-Gaze,0.1479118,2.161013,0.1668396,1.165222,Yes
62.14993,11,1,2.6,Panel-1-Target-7,-0.146637,1.217957,Head-Gaze,-0.1167567,1.198615,0.1616821,2.123627,Yes
64.46484,11,1,2.6,Panel-1-Target-8,0.4370117,1.960846,Head-Gaze,0.436864,1.937022,-0.146637,1.217957,Yes
69.49866,11,1,2.6,Panel-1-Target-9,-0.3453064,1.481628,Head-Gaze,-0.3455375,1.517648,0.4370117,1.960846,Yes
72.9775,11,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.6005786,1.634479,-0.3453064,1.481628,Yes
73.15923,11,1,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.627126,1.561127,0.5403748,1.646729,Yes
80.45055,11,1,2.5,Panel-7-Target-2,-0.4428406,1.828094,Head-Gaze,-0.3504602,1.80184,0.582489,1.626312,Yes
82.40217,11,1,2.5,Panel-7-Target-3,0.460022,1.250519,Head-Gaze,0.3630832,1.280586,-0.4428406,1.828094,Yes
88.27398,11,1,2.5,Panel-7-Target-4,-0.213562,2.143341,Head-Gaze,-0.1636467,2.051366,0.460022,1.250519,Yes
91.44181,11,1,2.5,Panel-7-Target-5,0.1513977,1.045776,Head-Gaze,0.09656046,1.013193,-0.213562,2.143341,Yes
95.60035,11,1,2.5,Panel-7-Target-6,0.1462402,2.208221,Head-Gaze,0.2303448,2.153138,0.1513977,1.045776,Yes
97.10002,11,1,2.5,Panel-7-Target-7,-0.2087097,1.114105,Head-Gaze,-0.1737648,1.219241,0.1462402,2.208221,Yes
102.4167,11,1,2.5,Panel-7-Target-8,0.4575806,2.003265,Head-Gaze,0.375246,2.006138,-0.2087097,1.114105,Yes
110.7555,11,1,2.5,Panel-7-Target-9,-0.4428406,1.423859,Head-Gaze,-0.3857014,1.435891,0.4575806,2.003265,Yes
122.1522,11,1,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.5797143,1.588674,-0.4428406,1.423859,Yes
132.0634,11,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.4553542,1.493218,0.582489,1.626312,Yes
135.3534,11,1,1.4,Panel-8-Target-2,-0.2387085,1.770538,Head-Gaze,-0.2076387,1.736425,0.3586731,1.633179,Yes
147.4149,11,1,1.4,Panel-8-Target-3,0.2810364,1.403687,Head-Gaze,0.3458283,1.370525,-0.2387085,1.770538,Yes
156.6836,11,1,1.4,Panel-8-Target-4,-0.1048279,1.970001,Head-Gaze,-0.09750232,1.969477,0.2810364,1.403687,Yes
167.9181,11,1,1.4,Panel-8-Target-5,0.09292603,1.270691,Head-Gaze,0.1321316,1.34046,-0.1048279,1.970001,Yes
178.3268,11,1,1.4,Panel-8-Target-6,0.1011047,2.025024,Head-Gaze,0.07484642,1.887456,0.09292603,1.270691,Yes
183.0874,11,1,1.4,Panel-8-Target-7,-0.1011963,1.305084,Head-Gaze,0.0127826,1.309092,0.1011047,2.025024,Yes
185.3282,11,1,1.4,Panel-8-Target-8,0.285553,1.901215,Head-Gaze,0.2173161,1.852486,-0.1011963,1.305084,Yes
187.2786,11,1,1.4,Panel-8-Target-9,-0.2272034,1.504578,Head-Gaze,-0.1246469,1.593129,0.285553,1.901215,Yes
188.748,11,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.2146107,1.670919,-0.2272034,1.504578,Yes
192.6603,11,1,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5689164,1.666054,0.3586731,1.633179,Yes
195.3645,11,1,3.2,Panel-6-Target-2,-0.4316406,1.859253,Head-Gaze,-0.3806131,1.834345,0.602478,1.650604,Yes
203.0055,11,1,3.2,Panel-6-Target-3,0.4736328,1.270477,Head-Gaze,0.4972996,1.329082,-0.4316406,1.859253,Yes
205.5869,11,1,3.2,Panel-6-Target-4,-0.1978149,2.165802,Head-Gaze,-0.1611426,2.213599,0.4736328,1.270477,Yes
208.1679,11,1,3.2,Panel-6-Target-5,0.1601868,1.072357,Head-Gaze,0.1967614,1.058367,-0.1978149,2.165802,Yes
210.2367,11,1,3.2,Panel-6-Target-6,0.1616821,2.237335,Head-Gaze,0.1672524,2.277264,0.1601868,1.072357,Yes
212.4645,11,1,3.2,Panel-6-Target-7,-0.1954041,1.140472,Head-Gaze,0.2039655,2.190091,0.1616821,2.237335,Yes
215.9122,11,1,3.2,Panel-6-Target-8,0.4815063,2.037872,Head-Gaze,0.5274769,2.008978,-0.1954041,1.140472,Yes
222.9455,11,1,3.2,Panel-6-Target-9,-0.4361572,1.455048,Head-Gaze,-0.4059429,1.417234,0.4815063,2.037872,Yes
240.3486,11,1,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.6534189,1.624432,-0.4361572,1.455048,Yes
244.5572,11,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.4514724,1.576554,0.602478,1.650604,Yes
245.9549,11,1,1.2,Panel-5-Target-2,-0.2362671,1.719391,Head-Gaze,-0.3530524,1.72072,0.3756104,1.577484,Yes
249.8005,11,1,1.2,Panel-5-Target-3,0.3034363,1.3349,Head-Gaze,0.2686235,1.438795,-0.2362671,1.719391,Yes
256.5677,11,1,1.2,Panel-5-Target-4,-0.08847046,1.918884,Head-Gaze,-0.05831596,1.957431,0.3034363,1.3349,Yes
260.2991,11,1,1.2,Panel-5-Target-5,0.1159668,1.213837,Head-Gaze,0.09711064,1.329063,-0.08847046,1.918884,Yes
266.9158,11,1,1.2,Panel-5-Target-6,0.1213989,1.974823,Head-Gaze,0.07121742,1.862373,0.1159668,1.213837,Yes
270.4975,11,1,1.2,Panel-5-Target-7,-0.08242798,1.264496,Head-Gaze,-0.002495751,1.521409,0.1213989,1.974823,Yes
272.4474,11,1,1.2,Panel-5-Target-8,0.3140259,1.831757,Head-Gaze,0.2912951,1.941322,-0.08242798,1.264496,Yes
278.3173,11,1,1.2,Panel-5-Target-9,-0.2323303,1.448608,Head-Gaze,-0.2026235,1.416638,0.3140259,1.831757,Yes
283.8504,11,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.3184191,1.619476,-0.2323303,1.448608,Yes
297.6448,11,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.6579237,1.614792,0.3756104,1.577484,Yes
316.7758,11,1,3.8,Panel-2-Target-2,-0.4997864,1.86911,Head-Gaze,-0.4806975,1.869931,0.6600037,1.646729,Yes
321.0121,11,1,3.8,Panel-2-Target-3,0.5172729,1.229431,Head-Gaze,0.4833607,1.219041,-0.4997864,1.86911,Yes
326.5796,11,1,3.8,Panel-2-Target-4,-0.2371826,2.213043,Head-Gaze,-0.2594576,2.184359,0.5172729,1.229431,Yes
333.9891,11,1,3.8,Panel-2-Target-5,0.1668396,1.009308,Head-Gaze,0.2100829,0.9992679,-0.2371826,2.213043,Yes
338.9788,11,1,3.8,Panel-2-Target-6,0.1616821,2.28183,Head-Gaze,0.1415144,2.305998,0.1668396,1.009308,Yes
341.2777,11,1,3.8,Panel-2-Target-7,-0.2390137,1.084961,Head-Gaze,-0.2547361,1.080277,0.1616821,2.28183,Yes
345.7253,11,1,3.8,Panel-2-Target-8,0.5248413,2.061707,Head-Gaze,0.4832065,2.063647,-0.2390137,1.084961,Yes
346.4758,11,1,3.8,Panel-2-Target-8,0.5248413,2.061707,Head-Gaze,0.5180945,2.069682,0.5248413,2.061707,Yes
348.4256,11,1,3.8,Panel-2-Target-9,-0.5009766,1.428894,Head-Gaze,-0.4653191,1.427926,0.5248413,2.061707,Yes
360.0142,11,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.6717398,1.608645,-0.5009766,1.428894,Yes
360.7978,11,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.4970452,1.72384,0.6600037,1.646729,Yes
364.8498,11,1,1.8,Panel-3-Target-2,-0.2926025,1.798035,Head-Gaze,-0.2506368,1.800997,0.4237671,1.651306,Yes
377.3191,11,1,1.8,Panel-3-Target-3,0.3410034,1.37616,Head-Gaze,0.3930724,1.449874,-0.2926025,1.798035,Yes
378.1383,11,1,1.8,Panel-3-Target-4,-0.1308899,2.018158,Head-Gaze,-0.1365086,1.886313,0.3410034,1.37616,Yes
381.3414,11,1,1.8,Panel-3-Target-5,0.1241455,1.234009,Head-Gaze,0.04992372,1.308262,-0.1308899,2.018158,Yes
385.663,11,1,1.8,Panel-3-Target-6,0.1138306,2.07547,Head-Gaze,0.2281046,2.072583,0.1241455,1.234009,Yes
386.6917,11,1,1.8,Panel-3-Target-7,-0.1411743,1.291321,Head-Gaze,-0.06755193,1.406183,0.1138306,2.07547,Yes
389.124,11,1,1.8,Panel-3-Target-8,0.3440247,1.926453,Head-Gaze,0.4013619,1.945049,-0.1411743,1.291321,Yes
393.4742,11,1,1.8,Panel-3-Target-9,-0.2974548,1.511444,Head-Gaze,-0.3958797,1.512489,0.3440247,1.926453,Yes
394.774,11,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.4410353,1.648007,-0.2974548,1.511444,Yes
412.0384,11,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Head-Gaze,0.514343,1.604982,0.4237671,1.651306,Yes
418.2219,11,1,3.1,Panel-9-Target-2,-0.3783264,1.82901,Head-Gaze,-0.3674439,1.834442,0.5222168,1.648773,Yes
419.7255,11,1,3.1,Panel-9-Target-2,-0.3783264,1.82901,Head-Gaze,-0.3384722,1.796527,-0.3783264,1.82901,Yes
427.6179,11,1,3.1,Panel-9-Target-3,0.4161072,1.294525,Head-Gaze,0.3989176,1.322878,-0.3783264,1.82901,Yes
440.8459,11,1,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1579026,2.084216,0.4161072,1.294525,Yes
441.0508,11,1,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1204665,2.090554,-0.1756897,2.111481,Yes
444.3316,11,1,3.1,Panel-9-Target-5,0.1359558,1.112274,Head-Gaze,0.1457197,1.120474,-0.1756897,2.111481,Yes
447.8787,11,1,3.1,Panel-9-Target-6,0.1377563,2.173828,Head-Gaze,0.1240797,2.173173,0.1359558,1.112274,Yes
455.9758,11,1,3.1,Panel-9-Target-7,-0.1720581,1.168884,Head-Gaze,-0.1681934,1.170272,0.1377563,2.173828,Yes
